user_id,first_name,last_name,email,mobile,role,enterprise_id,city,country,preferred_language,primary_domain_interest,current_level,career_goal,learning_style,profile_completion_pct,ai_personalization_score,created_at
USR000147,Krishna,Khan,krishna.khan147@kaasdemo.ai,+919828969183,Learner,,Dubai,India,English,Digital Marketing,Expert,AI Engineer,Visual,45,60,2026-01-19
USR000148,Ishaan,Andre,ishaan.andre148@kaasdemo.ai,+919823642917,Mentor,ENT00187,Mumbai,Malaysia,Marathi,Governance,Intermediate,Data Analyst,Social,99,35,2025-10-29
USR000149,Priya,Chavan,priya.chavan149@kaasdemo.ai,+919132241237,Evaluator,,Mumbai,UAE,French,Digital Marketing,Beginner,Product Manager,Audio,84,50,2025-07-20
USR000150,Reyansh,Khan,reyansh.khan150@kaasdemo.ai,+918753959675,Learner,ENT00141,Delhi,India,Bengali,Finance,Advanced,Data Analyst,Audio,89,80,2026-04-12
USR000151,Ayaan,Joshi,ayaan.joshi151@kaasdemo.ai,+919041061995,Mentor,,Singapore,UK,Telugu,Full Stack,Beginner,AI Engineer,Mixed,41,50,2025-01-27
USR000152,Riya,Kapoor,riya.kapoor152@kaasdemo.ai,+919943119201,Learner,,Mumbai,UAE,Bengali,Full Stack,Expert,AI Engineer,Hands-on,67,58,2024-08-13
USR000153,Anjali,Rao,anjali.rao153@kaasdemo.ai,+918884828544,Learner,,New York,UK,Gujarati,Cloud,Beginner,Cybersecurity Analyst,Visual,97,80,2025-07-09
USR000154,Anjali,Desai,anjali.desai154@kaasdemo.ai,+917431195673,Trainer,,Bengaluru,USA,Arabic,Quality Management,Beginner,Product Manager,Hands-on,76,78,2026-04-24
USR000155,Aarav,Patil,aarav.patil155@kaasdemo.ai,+919753498424,Learner,ENT00228,Bengaluru,India,Gujarati,Sales,Intermediate,Cybersecurity Analyst,Audio,45,34,2024-10-21
USR000156,Ayaan,Mishra,ayaan.mishra156@kaasdemo.ai,+917558744968,Trainer,,London,Malaysia,Kannada,Governance,Expert,Team Leader,Mixed,52,53,2024-11-06
USR000157,Priya,Chavan,priya.chavan157@kaasdemo.ai,+917362490731,HR Manager,,Kolkata,UK,Marathi,Cybersecurity,Expert,Business Analyst,Social,63,22,2024-06-05
USR000158,Anjali,Verma,anjali.verma158@kaasdemo.ai,+918986099771,Learner,ENT00465,Hyderabad,USA,Marathi,Data Science,Beginner,Business Analyst,Social,89,96,2025-02-03
USR000159,Arjun,Andre,arjun.andre159@kaasdemo.ai,+917060623056,Recruiter,ENT00291,Singapore,Malaysia,Bengali,Data Science,Expert,Data Analyst,Reading,61,44,2025-02-09
USR000160,Ishaan,Jain,ishaan.jain160@kaasdemo.ai,+917925851463,Learner,ENT00106,Delhi,UAE,Gujarati,Manufacturing,Intermediate,Business Analyst,Reading,38,57,2025-02-05
USR000161,Ayaan,Reddy,ayaan.reddy161@kaasdemo.ai,+919779855613,Learner,ENT00299,Ahmedabad,India,English,Governance,Expert,Cloud Architect,Audio,85,47,2026-05-13
USR000162,Myra,Singh,myra.singh162@kaasdemo.ai,+917252339280,Trainer,ENT00049,Pune,UK,Tamil,Healthcare,Expert,Product Manager,Social,40,20,2025-01-27
USR000163,Kiara,Reddy,kiara.reddy163@kaasdemo.ai,+918593008578,Learner,,Bengaluru,India,French,Governance,Intermediate,Cybersecurity Analyst,Reading,99,83,2025-04-25
USR000164,Nikhil,Nair,nikhil.nair164@kaasdemo.ai,+917609008040,Learner,ENT00272,Delhi,India,Kannada,Leadership,Beginner,Cloud Architect,Hands-on,70,66,2025-07-27
USR000165,Ishaan,Joshi,ishaan.joshi165@kaasdemo.ai,+919220380779,Learner,,Chennai,Malaysia,Marathi,Digital Marketing,Advanced,Team Leader,Reading,91,26,2024-11-22
USR000166,Arjun,Patil,arjun.patil166@kaasdemo.ai,+919006320271,Learner,ENT00134,Kolkata,India,Bengali,Cloud,Beginner,Team Leader,Audio,97,78,2025-09-29
USR000167,Vihaan,Khan,vihaan.khan167@kaasdemo.ai,+917775907148,Learner,ENT00445,Bengaluru,USA,French,Digital Marketing,Intermediate,AI Engineer,Social,58,73,2024-07-30
USR000168,Ayaan,Jain,ayaan.jain168@kaasdemo.ai,+918220978669,Learner,,New York,India,Gujarati,AI,Advanced,Data Analyst,Audio,54,23,2024-08-04
USR000169,Ira,Jain,ira.jain169@kaasdemo.ai,+919826115582,Learner,,Pune,UK,English,Manufacturing,Expert,Product Manager,Mixed,51,47,2024-07-01
USR000170,Sneha,Kulkarni,sneha.kulkarni170@kaasdemo.ai,+919586822401,Learner,ENT00037,Kolkata,India,Gujarati,Healthcare,Advanced,Cloud Architect,Reading,86,31,2024-06-03
USR000171,Pooja,Mehta,pooja.mehta171@kaasdemo.ai,+919779565402,Learner,,Kuala Lumpur,India,Hindi,Digital Marketing,Advanced,Team Leader,Hands-on,74,97,2024-09-24
USR000172,Diya,Iyer,diya.iyer172@kaasdemo.ai,+918666831822,HR Manager,ENT00251,Ahmedabad,USA,French,Finance,Expert,Data Analyst,Hands-on,82,98,2024-11-19
USR000173,Sara,Singh,sara.singh173@kaasdemo.ai,+919905287810,Learner,ENT00499,Hyderabad,India,Bengali,Finance,Beginner,Cybersecurity Analyst,Hands-on,90,30,2025-09-14
USR000174,Ishaan,Khan,ishaan.khan174@kaasdemo.ai,+918067958681,Community Moderator,,Dubai,Malaysia,Telugu,Digital Marketing,Beginner,Data Analyst,Visual,100,33,2025-10-17
USR000175,Sara,Singh,sara.singh175@kaasdemo.ai,+918088260245,Learner,,Chennai,USA,French,Manufacturing,Beginner,AI Engineer,Visual,94,42,2024-11-15
USR000176,Karan,Kapoor,karan.kapoor176@kaasdemo.ai,+918348389334,Learner,ENT00361,London,Singapore,Bengali,Digital Marketing,Advanced,Product Manager,Reading,62,43,2024-08-01
USR000177,Rohan,Reddy,rohan.reddy177@kaasdemo.ai,+919295127484,Learner,,Pune,India,Gujarati,Leadership,Beginner,AI Engineer,Reading,96,78,2026-04-21
USR000178,Myra,Reddy,myra.reddy178@kaasdemo.ai,+918549318330,Trainer,ENT00417,Singapore,Malaysia,Telugu,Manufacturing,Beginner,Cloud Architect,Reading,36,44,2024-09-04
USR000179,Karan,Sharma,karan.sharma179@kaasdemo.ai,+919066382608,Learner,ENT00014,New York,India,Tamil,Cybersecurity,Expert,Digital Marketer,Visual,73,79,2024-10-11
USR000180,Aadhya,Singh,aadhya.singh180@kaasdemo.ai,+918912402662,Learner,ENT00079,Ahmedabad,Singapore,English,HR,Expert,Digital Marketer,Reading,72,92,2025-06-18
USR000181,Vivaan,Desai,vivaan.desai181@kaasdemo.ai,+918785357355,Learner,ENT00366,Ahmedabad,USA,English,Leadership,Expert,Business Analyst,Hands-on,100,95,2026-01-29
USR000182,Anjali,Jain,anjali.jain182@kaasdemo.ai,+919475633552,Learner,ENT00010,Chennai,India,Telugu,Leadership,Expert,Team Leader,Visual,98,99,2026-03-05
USR000183,Diya,Nair,diya.nair183@kaasdemo.ai,+917825498296,Learner,ENT00148,Ahmedabad,UK,Bengali,HR,Intermediate,Digital Marketer,Social,78,97,2026-03-16
USR000184,Ira,Khan,ira.khan184@kaasdemo.ai,+918790404672,Mentor,,New York,UK,Bengali,Leadership,Intermediate,Digital Marketer,Audio,46,81,2024-09-22
USR000185,Sai,Mehta,sai.mehta185@kaasdemo.ai,+919120533071,Learner,ENT00407,Delhi,UAE,Tamil,Leadership,Beginner,AI Engineer,Audio,68,65,2026-04-06
USR000186,Sai,Gupta,sai.gupta186@kaasdemo.ai,+917273441616,HR Manager,,Chennai,Malaysia,Hindi,AI,Intermediate,Data Analyst,Social,63,82,2025-02-01
USR000187,Anaya,Pillai,anaya.pillai187@kaasdemo.ai,+918148866092,Trainer,,Bengaluru,India,English,Healthcare,Expert,Team Leader,Visual,48,98,2026-01-27
USR000188,Sneha,Iyer,sneha.iyer188@kaasdemo.ai,+919705512079,HR Manager,ENT00054,Mumbai,UAE,Kannada,Cloud,Intermediate,Cybersecurity Analyst,Mixed,91,84,2025-10-05
USR000189,Rohan,Iyer,rohan.iyer189@kaasdemo.ai,+917528209967,Learner,ENT00420,Hyderabad,Singapore,Gujarati,Cloud,Beginner,Digital Marketer,Hands-on,78,56,2025-10-12
USR000190,Sai,Andre,sai.andre190@kaasdemo.ai,+918548951618,Learner,,New York,UAE,Marathi,Leadership,Expert,Digital Marketer,Reading,89,72,2025-07-06
USR000191,Nikhil,Nair,nikhil.nair191@kaasdemo.ai,+917127830795,Recruiter,ENT00350,Ahmedabad,India,English,Full Stack,Beginner,Data Analyst,Audio,75,71,2024-10-28
USR000192,Sara,Patil,sara.patil192@kaasdemo.ai,+917648334319,Learner,ENT00473,London,India,Arabic,Governance,Advanced,Business Analyst,Hands-on,73,60,2025-04-30
USR000193,Aarav,Joshi,aarav.joshi193@kaasdemo.ai,+918734900802,Mentor,ENT00076,Ahmedabad,UAE,Arabic,HR,Expert,Product Manager,Mixed,86,45,2025-03-17
USR000194,Aditya,Patil,aditya.patil194@kaasdemo.ai,+917541190125,Learner,ENT00369,Dubai,USA,Tamil,HR,Beginner,Cybersecurity Analyst,Social,78,40,2024-06-05
USR000195,Aarav,Verma,aarav.verma195@kaasdemo.ai,+918815679727,Learner,ENT00397,Dubai,India,English,Digital Marketing,Advanced,Cybersecurity Analyst,Mixed,99,65,2024-09-16
USR000196,Vivaan,Iyer,vivaan.iyer196@kaasdemo.ai,+918455909264,Learner,ENT00003,Hyderabad,UAE,Kannada,Finance,Advanced,Cybersecurity Analyst,Mixed,52,68,2025-10-27
USR000197,Rohan,Rao,rohan.rao197@kaasdemo.ai,+918551632248,Learner,ENT00099,Ahmedabad,India,Marathi,Quality Management,Expert,Business Analyst,Visual,46,27,2025-07-22
USR000198,Nikhil,Khan,nikhil.khan198@kaasdemo.ai,+919260250607,Learner,ENT00190,Kolkata,Malaysia,Telugu,Governance,Expert,Business Analyst,Hands-on,97,73,2024-10-26
USR000199,Arjun,Mishra,arjun.mishra199@kaasdemo.ai,+919204114869,Learner,,Dubai,India,Tamil,Cloud,Expert,Team Leader,Visual,55,91,2025-05-26
USR000200,Anjali,Iyer,anjali.iyer200@kaasdemo.ai,+919455710918,Learner,ENT00062,Delhi,India,Arabic,Full Stack,Intermediate,Data Analyst,Audio,74,67,2025-03-19
USR000201,Ishaan,Jain,ishaan.jain201@kaasdemo.ai,+918811432415,Learner,ENT00402,Pune,USA,Telugu,Manufacturing,Intermediate,Cloud Architect,Mixed,97,20,2024-09-15
USR000202,Riya,Pillai,riya.pillai202@kaasdemo.ai,+918330159429,Learner,ENT00247,London,Singapore,Kannada,Manufacturing,Expert,Team Leader,Mixed,51,37,2025-10-11
USR000203,Rahul,Nair,rahul.nair203@kaasdemo.ai,+918396793314,Trainer,,Mumbai,Malaysia,Gujarati,Cloud,Intermediate,Business Analyst,Audio,40,76,2025-02-21
USR000204,Rahul,Andre,rahul.andre204@kaasdemo.ai,+919706298441,HR Manager,,Kuala Lumpur,USA,Arabic,Manufacturing,Beginner,Data Analyst,Reading,41,92,2025-10-29
USR000205,Reyansh,Jain,reyansh.jain205@kaasdemo.ai,+919284318901,Learner,ENT00338,Bengaluru,India,Telugu,Project Management,Intermediate,Digital Marketer,Mixed,91,30,2025-11-10
USR000206,Meera,Desai,meera.desai206@kaasdemo.ai,+917099914907,Learner,ENT00442,Chennai,Malaysia,Marathi,Project Management,Expert,AI Engineer,Social,75,68,2025-01-31
USR000207,Aditya,Iyer,aditya.iyer207@kaasdemo.ai,+917784557073,Recruiter,ENT00147,Delhi,India,Marathi,Cloud,Advanced,Business Analyst,Mixed,56,27,2026-02-01
USR000208,Anaya,Gupta,anaya.gupta208@kaasdemo.ai,+918374567624,Learner,ENT00200,Bengaluru,Malaysia,Kannada,Data Science,Advanced,Business Analyst,Visual,41,45,2025-01-13
USR000209,Amit,Reddy,amit.reddy209@kaasdemo.ai,+918653771484,Learner,ENT00386,Mumbai,USA,English,Healthcare,Advanced,Team Leader,Social,87,28,2025-09-20
USR000210,Aarav,Singh,aarav.singh210@kaasdemo.ai,+918156032258,Learner,,Dubai,India,Tamil,AI,Intermediate,Cybersecurity Analyst,Social,87,77,2024-08-06
USR000211,Pooja,Mishra,pooja.mishra211@kaasdemo.ai,+919321171058,Learner,,Bengaluru,UAE,Arabic,Full Stack,Expert,Team Leader,Visual,35,79,2026-02-07
USR000212,Ishaan,Gupta,ishaan.gupta212@kaasdemo.ai,+918173827180,Learner,,London,USA,Gujarati,Finance,Advanced,Digital Marketer,Social,100,56,2024-06-28
USR000213,Sai,Verma,sai.verma213@kaasdemo.ai,+917528182041,Learner,ENT00203,Bengaluru,USA,Gujarati,HR,Intermediate,Product Manager,Mixed,78,53,2026-05-07
USR000214,Ira,Joshi,ira.joshi214@kaasdemo.ai,+917904622735,Learner,,Ahmedabad,UK,English,Full Stack,Intermediate,AI Engineer,Social,95,20,2024-05-22
USR000215,Priya,Gupta,priya.gupta215@kaasdemo.ai,+919100138984,Learner,,Kuala Lumpur,Malaysia,Arabic,HR,Beginner,Data Analyst,Social,38,76,2026-04-01
USR000216,Vihaan,Pillai,vihaan.pillai216@kaasdemo.ai,+918661083050,Recruiter,ENT00308,Bengaluru,India,Hindi,Full Stack,Expert,Product Manager,Reading,91,21,2024-12-25
USR000217,Rohan,Sharma,rohan.sharma217@kaasdemo.ai,+918536829594,Trainer,,Hyderabad,India,French,HR,Advanced,Digital Marketer,Reading,98,66,2024-06-19
USR000218,Krishna,Jain,krishna.jain218@kaasdemo.ai,+917030646323,Mentor,,Hyderabad,Malaysia,Hindi,Cybersecurity,Advanced,Team Leader,Reading,59,92,2026-04-01
USR000219,Priya,Reddy,priya.reddy219@kaasdemo.ai,+917279384728,Learner,ENT00066,Bengaluru,USA,French,HR,Intermediate,Cybersecurity Analyst,Reading,37,88,2026-02-01
USR000220,Krishna,Verma,krishna.verma220@kaasdemo.ai,+919890941557,Mentor,ENT00219,New York,India,Kannada,Governance,Expert,Business Analyst,Audio,50,86,2025-09-02
USR000221,Aadhya,Pillai,aadhya.pillai221@kaasdemo.ai,+917201711625,Learner,ENT00370,Delhi,Malaysia,Arabic,Cybersecurity,Expert,Product Manager,Visual,85,44,2025-04-20
USR000222,Aditya,Chavan,aditya.chavan222@kaasdemo.ai,+919961590241,Corporate Admin,,Kolkata,India,Tamil,Cybersecurity,Intermediate,Cloud Architect,Audio,74,28,2026-02-13
USR000223,Rahul,Iyer,rahul.iyer223@kaasdemo.ai,+919689925587,Learner,ENT00013,Chennai,USA,Tamil,Manufacturing,Beginner,Team Leader,Reading,78,26,2025-04-19
USR000224,Kiara,Rao,kiara.rao224@kaasdemo.ai,+918883469763,Evaluator,,Kuala Lumpur,India,Bengali,Manufacturing,Beginner,Data Analyst,Visual,39,68,2025-03-29
USR000225,Nikhil,Andre,nikhil.andre225@kaasdemo.ai,+917235316246,Corporate Admin,ENT00411,Delhi,Malaysia,Hindi,Finance,Beginner,AI Engineer,Social,41,57,2025-06-07
USR000226,Myra,Iyer,myra.iyer226@kaasdemo.ai,+919833493147,Learner,ENT00443,London,India,Bengali,Manufacturing,Expert,Team Leader,Hands-on,47,63,2026-03-10
USR000227,Priya,Sharma,priya.sharma227@kaasdemo.ai,+917441048728,Learner,ENT00099,Pune,India,French,Data Science,Intermediate,Cloud Architect,Mixed,100,52,2025-05-11
USR000228,Sara,Jain,sara.jain228@kaasdemo.ai,+917189282613,Trainer,ENT00125,Pune,India,Telugu,Cloud,Expert,Product Manager,Audio,53,38,2025-09-05
USR000229,Ishaan,Reddy,ishaan.reddy229@kaasdemo.ai,+919518740244,Learner,ENT00005,New York,India,English,Healthcare,Intermediate,AI Engineer,Hands-on,79,45,2024-12-04
USR000230,Rahul,Mehta,rahul.mehta230@kaasdemo.ai,+919984064140,Corporate Admin,ENT00342,Singapore,Singapore,French,Finance,Advanced,Product Manager,Social,73,73,2025-04-14
USR000231,Sai,Iyer,sai.iyer231@kaasdemo.ai,+919130006033,Learner,,Hyderabad,India,Tamil,AI,Intermediate,Team Leader,Social,62,50,2025-09-17
USR000232,Rohan,Desai,rohan.desai232@kaasdemo.ai,+917028885322,Corporate Admin,ENT00205,Chennai,India,Hindi,Cloud,Advanced,AI Engineer,Social,49,38,2025-03-06
USR000233,Ira,Mehta,ira.mehta233@kaasdemo.ai,+917188569773,Learner,,Pune,UAE,Tamil,Full Stack,Advanced,Cloud Architect,Reading,68,42,2025-04-25
USR000234,Pooja,Verma,pooja.verma234@kaasdemo.ai,+918124373488,Learner,ENT00091,Mumbai,India,Marathi,Quality Management,Expert,Data Analyst,Audio,61,59,2025-08-23
USR000235,Ayaan,Pillai,ayaan.pillai235@kaasdemo.ai,+919676639842,Corporate Admin,,Kolkata,India,Hindi,Healthcare,Intermediate,Cloud Architect,Reading,59,88,2025-06-04
USR000236,Neha,Pillai,neha.pillai236@kaasdemo.ai,+917198406825,Learner,ENT00326,Kuala Lumpur,UAE,Arabic,Cybersecurity,Advanced,Cloud Architect,Audio,66,26,2026-02-16
USR000237,Sneha,Joshi,sneha.joshi237@kaasdemo.ai,+919100198814,Mentor,,Hyderabad,India,Bengali,Manufacturing,Beginner,Cloud Architect,Social,84,85,2025-05-31
USR000238,Aadhya,Mishra,aadhya.mishra238@kaasdemo.ai,+919982896336,Learner,ENT00192,Ahmedabad,Singapore,Bengali,Healthcare,Advanced,Business Analyst,Mixed,39,46,2024-12-23
USR000239,Nikhil,Mehta,nikhil.mehta239@kaasdemo.ai,+918825459235,Learner,ENT00112,Kolkata,India,Kannada,Digital Marketing,Advanced,Data Analyst,Reading,45,57,2025-08-11
USR000240,Kiara,Pillai,kiara.pillai240@kaasdemo.ai,+918444715251,Learner,ENT00263,Kolkata,Singapore,Bengali,Manufacturing,Expert,Business Analyst,Audio,98,60,2025-02-16
USR000241,Myra,Sharma,myra.sharma241@kaasdemo.ai,+918542292414,Learner,ENT00331,Mumbai,USA,Arabic,Data Science,Beginner,Cybersecurity Analyst,Reading,47,35,2024-07-25
USR000242,Diya,Patil,diya.patil242@kaasdemo.ai,+918073843390,Learner,ENT00346,Delhi,USA,Tamil,Full Stack,Intermediate,Cybersecurity Analyst,Visual,73,56,2025-05-02
USR000243,Sneha,Kapoor,sneha.kapoor243@kaasdemo.ai,+919814528616,Evaluator,,Pune,Singapore,Arabic,Sales,Intermediate,Business Analyst,Reading,64,46,2025-09-10
USR000244,Ayaan,Mishra,ayaan.mishra244@kaasdemo.ai,+918981702791,Learner,ENT00240,Chennai,India,Kannada,HR,Intermediate,Business Analyst,Mixed,88,46,2025-08-05
USR000245,Ira,Verma,ira.verma245@kaasdemo.ai,+918312421466,Learner,ENT00448,Singapore,India,Bengali,Cloud,Advanced,Product Manager,Reading,88,74,2026-04-15
USR000246,Amit,Kapoor,amit.kapoor246@kaasdemo.ai,+918400500857,Trainer,,London,India,French,Digital Marketing,Beginner,Cloud Architect,Reading,77,92,2026-02-16
USR000247,Sneha,Reddy,sneha.reddy247@kaasdemo.ai,+917877052144,Mentor,ENT00201,Kolkata,India,Arabic,Leadership,Expert,Digital Marketer,Hands-on,48,62,2025-12-17
USR000248,Ira,Kulkarni,ira.kulkarni248@kaasdemo.ai,+917137693023,Learner,ENT00284,Singapore,Singapore,English,Cloud,Intermediate,Digital Marketer,Visual,84,56,2024-12-09
USR000249,Ayaan,Kulkarni,ayaan.kulkarni249@kaasdemo.ai,+919227076636,Learner,ENT00030,Pune,India,Kannada,Full Stack,Expert,Business Analyst,Reading,49,36,2025-11-13
USR000250,Sara,Jain,sara.jain250@kaasdemo.ai,+917886823531,Trainer,ENT00463,Bengaluru,UAE,Telugu,Quality Management,Expert,Team Leader,Reading,74,95,2024-12-06
USR000251,Kiara,Nair,kiara.nair251@kaasdemo.ai,+917274749242,Learner,ENT00074,Kolkata,UAE,Arabic,Finance,Advanced,Team Leader,Hands-on,94,93,2024-06-22
USR000252,Rohan,Andre,rohan.andre252@kaasdemo.ai,+918489416646,Learner,,Singapore,USA,Gujarati,Finance,Intermediate,Business Analyst,Reading,57,99,2025-07-29
USR000253,Ira,Kapoor,ira.kapoor253@kaasdemo.ai,+918690290029,Mentor,ENT00292,Singapore,India,Tamil,Data Science,Intermediate,Cybersecurity Analyst,Mixed,72,28,2026-04-27
USR000254,Rohan,Mehta,rohan.mehta254@kaasdemo.ai,+917520681557,Mentor,ENT00391,Chennai,India,Hindi,Healthcare,Advanced,Business Analyst,Hands-on,56,52,2024-12-11
USR000255,Kiara,Patil,kiara.patil255@kaasdemo.ai,+918983862444,Learner,ENT00356,Kolkata,UK,Gujarati,Governance,Intermediate,Business Analyst,Visual,36,52,2024-09-07
USR000256,Neha,Khan,neha.khan256@kaasdemo.ai,+918981513233,Learner,,Mumbai,India,Arabic,Finance,Intermediate,Team Leader,Reading,95,55,2024-10-25
USR000257,Sai,Sharma,sai.sharma257@kaasdemo.ai,+918678685838,Learner,ENT00064,Bengaluru,India,English,Healthcare,Advanced,Cloud Architect,Hands-on,80,42,2024-12-20
USR000258,Neha,Patil,neha.patil258@kaasdemo.ai,+917205110542,Mentor,ENT00227,New York,India,Gujarati,HR,Advanced,Team Leader,Visual,35,26,2025-06-03
USR000259,Amit,Mehta,amit.mehta259@kaasdemo.ai,+917392501735,Evaluator,ENT00123,Pune,Malaysia,English,Cybersecurity,Beginner,Product Manager,Reading,43,48,2024-08-19
USR000260,Sneha,Gupta,sneha.gupta260@kaasdemo.ai,+918405061904,Trainer,ENT00263,Chennai,UAE,French,Data Science,Intermediate,Business Analyst,Hands-on,50,49,2024-12-17
USR000261,Vihaan,Pillai,vihaan.pillai261@kaasdemo.ai,+917051459622,Learner,ENT00335,Kolkata,UAE,Bengali,Full Stack,Intermediate,Data Analyst,Mixed,70,99,2025-05-25
USR000262,Vivaan,Andre,vivaan.andre262@kaasdemo.ai,+919145662673,Mentor,ENT00393,Mumbai,India,Telugu,Manufacturing,Beginner,Product Manager,Mixed,84,37,2025-04-18
USR000263,Sai,Desai,sai.desai263@kaasdemo.ai,+918439265956,Recruiter,,Pune,Singapore,Gujarati,Data Science,Intermediate,AI Engineer,Reading,37,98,2024-09-17
USR000264,Ishaan,Rao,ishaan.rao264@kaasdemo.ai,+917340975920,Trainer,,Pune,India,Kannada,Manufacturing,Expert,Cybersecurity Analyst,Reading,54,68,2024-12-08
USR000265,Rahul,Patil,rahul.patil265@kaasdemo.ai,+918411712184,Learner,,Bengaluru,USA,Kannada,Finance,Beginner,Business Analyst,Mixed,71,23,2025-01-02
USR000266,Pooja,Desai,pooja.desai266@kaasdemo.ai,+919856179077,Learner,ENT00028,Hyderabad,UAE,French,Project Management,Expert,Product Manager,Reading,91,100,2024-05-19
USR000267,Aditya,Jain,aditya.jain267@kaasdemo.ai,+917877118282,Learner,ENT00325,Bengaluru,India,Marathi,Cloud,Intermediate,Digital Marketer,Social,45,74,2025-09-03
USR000268,Ishaan,Gupta,ishaan.gupta268@kaasdemo.ai,+918069315552,Trainer,ENT00091,Delhi,USA,French,Manufacturing,Expert,Digital Marketer,Audio,96,30,2025-05-16
USR000269,Myra,Kapoor,myra.kapoor269@kaasdemo.ai,+918861569774,Learner,ENT00259,Kuala Lumpur,India,Bengali,Manufacturing,Beginner,Business Analyst,Hands-on,45,58,2026-01-12
USR000270,Riya,Khan,riya.khan270@kaasdemo.ai,+918313604086,Learner,ENT00195,Ahmedabad,USA,Gujarati,Finance,Expert,Data Analyst,Audio,52,80,2024-11-29
USR000271,Arjun,Mehta,arjun.mehta271@kaasdemo.ai,+918607425058,Learner,,Ahmedabad,Malaysia,Gujarati,HR,Expert,Product Manager,Hands-on,97,59,2026-02-28
USR000272,Saanvi,Andre,saanvi.andre272@kaasdemo.ai,+918652815119,Learner,ENT00472,London,India,Tamil,Data Science,Expert,Cybersecurity Analyst,Mixed,79,85,2026-05-09
USR000273,Aadhya,Pillai,aadhya.pillai273@kaasdemo.ai,+918821239360,Learner,,Singapore,UAE,Tamil,Project Management,Expert,AI Engineer,Audio,38,38,2025-02-04
USR000274,Meera,Nair,meera.nair274@kaasdemo.ai,+919483959073,Evaluator,ENT00127,New York,India,English,Manufacturing,Beginner,Data Analyst,Mixed,84,70,2026-05-06
USR000275,Saanvi,Andre,saanvi.andre275@kaasdemo.ai,+918833399032,Learner,ENT00217,Delhi,USA,Arabic,Cloud,Expert,Cybersecurity Analyst,Mixed,87,31,2024-09-01
USR000276,Rahul,Chavan,rahul.chavan276@kaasdemo.ai,+917899905381,Corporate Admin,ENT00074,Singapore,Malaysia,Telugu,Digital Marketing,Beginner,Cloud Architect,Hands-on,35,32,2024-07-23
USR000277,Amit,Singh,amit.singh277@kaasdemo.ai,+918850914417,Learner,,Bengaluru,India,Kannada,HR,Intermediate,Cloud Architect,Reading,97,43,2025-10-09
USR000278,Vihaan,Nair,vihaan.nair278@kaasdemo.ai,+917784816771,Learner,ENT00103,Kuala Lumpur,UAE,Telugu,AI,Expert,Team Leader,Mixed,48,41,2024-08-02
USR000279,Ishaan,Andre,ishaan.andre279@kaasdemo.ai,+919515332140,Learner,ENT00176,Hyderabad,Singapore,Bengali,AI,Beginner,AI Engineer,Visual,69,20,2026-03-25
USR000280,Saanvi,Patil,saanvi.patil280@kaasdemo.ai,+919589800302,Learner,ENT00004,Dubai,USA,Bengali,Leadership,Expert,Product Manager,Social,89,63,2025-05-27
USR000281,Priya,Desai,priya.desai281@kaasdemo.ai,+919856489475,Community Moderator,,Kolkata,Malaysia,French,Full Stack,Beginner,Product Manager,Audio,47,20,2025-08-23
USR000282,Pooja,Kapoor,pooja.kapoor282@kaasdemo.ai,+917110296578,Trainer,,London,India,Arabic,Cloud,Advanced,Digital Marketer,Audio,92,99,2026-04-15
